666 110723
50 273 7615
152 661 16238
215 631 12432
299 360 1344
155 235 3835
80 222 10432
0 664 13038
39 354 7711
505 543 3941
482 662 10401
256 506 4622
82 297 7279
347 508 5316
62 394 10277
370 574 9802
26 377 8760
288 475 7128
295 571 10198
86 535 13292
83 278 7391
89 430 9990
103 208 9918
388 479 9620
369 373 300
101 151 10086
442 501 2669
297 335 1194
276 437 2659
65 422 10050
107 533 16238
220 574 9811
282 399 1206
171 591 14527
38 86 3948
135 390 8699
274 449 2911
108 525 13884
75 619 12557
13 555 13092
595 600 1653
32 272 7651
361 664 14118
102 300 10293
90 385 9671
52 411 10240
46 317 5620
120 165 10808
275 656 14890
367 606 7850
195 457 5916
44 122 7607
492 630 8182
175 625 14243
50 344 7649
99 375 10263
379 579 10673
124 262 8716
82 558 15896
81 342 7625
12 34 1939
415 417 925
30 318 6413
434 546 6219
40 126 6192
50 407 8761
44 649 13493
83 577 16697
37 629 10466
191 305 5990
403 596 10249
45 96 5139
394 475 5792
34 190 11523
351 659 12017
274 580 11342
23 420 10330
262 303 1338
391 430 1510
125 358 10153
172 243 3357
91 437 10919
315 659 10967
453 640 11952
118 222 7659
298 486 2830
70 87 1376
97 437 12214
540 619 4692
241 490 3621
69 437 10412
43 592 14898
292 516 4284
30 556 13847
418 437 2674
362 637 14252
158 193 3652
108 643 9319
501 557 5077
308 642 16917
140 566 11307
262 479 8808
436 645 14063
40 408 8980
61 663 5683
107 192 9369
127 472 13592
380 628 9678
182 214 5111
476 646 8572
8 96 6738
152 428 1736
18 74 5174
253 405 1713
470 532 1174
253 418 1180
71 72 1679
30 567 12993
182 385 3050
403 461 2748
179 386 3765
582 613 4997
219 223 1179
206 424 5642
128 447 11149
511 658 11779
136 586 19101
443 455 1090
150 604 8350
522 547 2783
80 389 7803
149 281 1791
147 392 2024
36 259 6700
335 401 281
206 237 5493
245 662 16078
185 616 10124
456 615 5707
231 433 6132
9 397 7545
193 565 9441
321 587 10337
141 567 10851
120 381 9824
9 379 8111
461 515 3130
54 280 8775
69 377 9681
57 363 9797
402 614 7257
41 380 7462
151 579 10527
123 208 7603
115 543 16990
394 476 5859
181 508 5479
80 308 5720
456 572 6861
468 641 11310
79 306 6422
300 376 1933
461 465 1102
438 621 6819
54 644 13184
518 555 4518
483 605 3202
159 325 4646
308 394 4201
150 197 4328
307 383 3505
199 228 3763
393 593 12102
162 284 4885
276 375 795
2 662 9099
377 629 9626
514 608 6986
172 637 17884
238 593 14640
520 541 2523
2 553 10463
88 151 8965
214 498 5690
578 591 2661
169 488 5647
162 246 4107
109 221 8127
15 355 5806
102 625 16823
554 567 2747
435 480 8037
179 245 3955
253 621 9430
20 506 13860
487 524 2301
91 626 14271
553 556 633
331 592 12029
125 347 10245
75 584 18374
282 459 3263
36 226 14333
547 634 5542
3 469 7707
277 419 1035
237 631 10931
90 454 11035
433 515 2342
55 584 16260
291 609 8868
319 357 1172
59 568 14900
90 227 11207
240 352 1742
77 397 8327
198 518 4648
240 382 1720
240 400 1953
37 334 7073
76 361 7701
85 86 982
257 505 4694
25 584 14469
51 295 6868
75 77 802
97 193 10427
200 595 10103
217 333 10211
373 471 4425
45 591 14924
457 494 1449
27 650 11680
311 490 3405
213 297 8724
101 533 15788
68 99 3539
213 588 9003
236 516 4704
113 519 13535
79 396 7931
281 426 1786
278 550 6945
315 470 3693
440 486 1727
551 603 3500
67 427 10873
10 52 2415
459 497 1116
458 648 15716
508 527 2638
274 560 7293
529 537 742
226 236 9040
4 549 10535
80 153 8288
97 371 10526
214 460 6880
81 578 17724
299 320 802
270 655 16793
73 644 14971
309 429 5603
207 301 8552
580 642 5172
394 507 4900
353 606 8200
68 439 9859
368 393 456
391 581 10548
113 184 9205
6 138 8745
157 613 8033
106 450 15358
540 646 9184
59 382 10463
224 309 13299
467 572 5049
205 535 5072
410 569 8439
243 331 1879
281 377 1090
56 420 10293
380 454 1752
32 518 10589
527 659 12547
90 203 12687
161 290 5189
165 359 5014
320 372 1366
62 619 11795
72 289 7498
428 479 8361
262 354 581
26 508 13431
266 392 1246
494 563 5855
396 642 15704
157 181 3907
493 653 16427
91 634 15833
513 535 2095
12 196 11371
142 349 2500
395 484 7573
314 513 4407
565 664 17061
79 553 14183
188 398 5663
36 593 14323
132 346 7644
195 410 5094
623 641 8610
466 473 1308
338 662 15808
472 491 2376
18 291 7454
7 434 9628
322 536 5270
121 564 16089
104 490 13123
79 389 7768
61 163 14195
488 590 10139
80 139 4869
83 442 8839
251 424 1601
433 581 9902
227 501 7313
485 639 6194
548 628 5780
224 496 7063
120 552 15077
401 612 7716
486 578 8544
312 465 2806
496 572 7274
282 331 518
64 341 8710
219 600 12441
153 588 10160
163 193 3340
462 587 7519
44 78 2488
145 340 2013
473 525 3470
464 558 7052
308 319 3204
209 588 9696
20 316 7915
159 358 3968
152 275 2195
150 505 4117
5 325 7534
88 139 6486
350 486 1581
344 555 7696
309 556 10082
262 632 9657
534 619 5035
455 544 4506
2 414 7798
109 276 11811
211 552 7311
494 653 16345
468 553 3770
122 647 14911
417 473 5555
203 600 9391
190 251 4147
22 135 8261
47 658 11607
1 602 6573
334 591 11402
170 638 16711
218 614 12179
325 387 2021
507 579 6788
149 490 2680
429 505 3417
424 652 17301
71 607 16275
357 375 490
106 323 13534
547 615 4558
479 547 7733
70 175 8079
123 337 9335
36 273 6742
381 414 1105
63 538 14899
660 661 2370
354 600 9367
279 477 6473
201 357 6175
135 579 17031
448 454 1499
204 479 12506
202 406 5660
13 529 10619
221 486 7329
167 174 825
357 458 2873
295 472 5425
19 421 9033
38 590 15245
359 389 623
11 279 5799
24 594 12172
136 456 11338
82 372 8229
376 621 8811
93 297 9048
110 144 9730
76 461 10299
327 542 5970
262 652 17362
262 318 1463
120 195 7774
482 486 7718
59 188 11577
539 611 4129
145 601 8704
150 538 5550
221 416 7682
140 371 2605
325 442 966
99 647 15110
464 602 3826
17 321 4456
20 194 14245
561 606 1251
267 396 1210
97 318 10485
8 536 11314
279 468 4646
212 590 9677
119 313 11820
156 416 1693
421 552 6659
33 562 13539
242 297 1899
31 526 11582
40 112 7854
120 334 10459
180 658 17266
410 457 2065
370 444 1317
337 437 2470
9 621 8816
334 507 5309
81 443 9011
90 391 9749
26 195 12794
568 636 4676
201 471 5487
4 252 8098
376 493 2176
24 311 7160
138 536 9453
148 601 8418
172 379 3699
297 649 18719
352 462 3447
124 214 8046
64 456 11104
225 352 9090
144 365 1970
66 227 13327
397 418 646
228 374 8798
244 530 5787
20 452 9939
228 318 10260
593 649 5741
101 257 10167
115 405 12653
231 384 6736
410 609 7858
153 549 6530
83 558 14524
37 628 10275
178 338 5016
293 591 12145
53 343 9125
461 646 11861
245 542 7002
292 406 1644
27 452 9888
392 410 826
280 641 15925
523 584 8354
406 631 8765
68 632 13535
101 449 13228
210 500 5332
22 503 13409
64 243 8539
121 526 12567
122 492 10949
295 331 892
164 631 9784
166 578 12733
15 140 4858
343 373 776
319 377 1725
51 65 1406
88 538 14386
305 518 4180
342 599 9536
113 588 16875
26 535 12212
388 580 10622
633 648 9456
180 196 2558
251 522 3955
380 588 10684
240 303 1763
62 626 11682
178 184 1602
128 596 18799
174 179 1619
304 648 19103
465 547 3560
184 387 2999
137 268 9002
114 305 11105
355 591 11536
194 404 5842
1 213 13810
482 512 7557
45 389 6115
180 327 5547
190 554 7342
320 480 6508
158 587 8742
54 542 14244
264 291 596
42 151 7663
472 552 2718
439 656 13309
556 600 4780
378 577 9438
448 477 4560
501 524 1547
0 475 4760
102 360 9942
60 416 11047
104 598 19548
52 533 13353
247 525 5252
272 293 839
72 140 6493
49 130 6626
70 564 17139
381 430 431
359 604 7708
52 346 9295
232 536 5452
8 92 5789
317 649 17979
80 461 10230
125 276 9716
214 327 8648
512 531 2314
186 439 6170
335 661 14667
20 49 3739
432 657 14493
23 213 16659
186 634 13013
169 587 13888
1 89 9047
349 453 1607
458 551 4193
44 341 7241
202 359 6068
531 550 1704
81 486 9229
109 137 3336
225 490 7714
190 308 8435
598 610 1180
114 590 15956
480 504 9082
75 479 10515
116 384 11329
52 82 4329
334 479 7938
174 424 4998
280 514 4292
49 631 11992
215 344 8898
208 534 6627
147 642 16630
130 614 15369
286 517 3930
74 428 9512
175 322 6230
301 548 7738
610 642 8217
59 565 15457
390 555 7016
207 497 5528
280 598 9377
331 526 4446
28 654 9739
299 638 14110
340 639 13403
507 591 8787
72 99 4254
208 639 11157
395 404 701
90 457 12016
9 82 5621
259 649 19328
178 646 16152
256 392 1178
400 627 9040
147 408 1631
474 615 1766
299 564 8941
131 445 8847
131 169 2881
305 308 2767
319 445 1593
61 356 9894
48 422 7647
333 579 10559
240 593 14399
151 201 4843
9 156 10141
311 366 2311
299 464 4255
411 622 8277
345 457 2846
436 632 6899
56 363 9470
184 517 4155
112 503 12031
84 337 7649
291 480 7232
216 304 7639
299 569 9616
257 610 9104
523 528 1383
379 411 1445
193 242 5016
276 370 710
72 472 12538
98 298 10183
94 306 8996
147 386 1072
263 573 9951
267 297 703
203 355 6564
78 176 6888
80 108 7218
351 424 1472
384 638 14034
271 567 9039
193 487 4907
322 585 12026
265 556 8402
184 620 11113
71 460 12492
337 457 3019
20 470 11075
225 592 10585
128 275 8951
274 574 9889
25 153 11182
58 275 9261
274 637 14005
204 377 6228
512 584 7986
116 446 12580
67 316 9129
167 252 3592
6 609 9601
166 180 2334
17 597 13092
95 418 10474
91 495 11892
367 436 2460
410 518 2108
447 465 2242
371 430 1052
33 517 11213
376 498 2550
234 571 12708
543 618 4269
510 560 3424
136 274 8608
14 258 6332
106 316 13325
166 188 3117
264 278 561
84 449 10428
358 578 9916
26 198 13926
135 523 10750
103 360 10271
357 658 12924
163 621 8822
446 645 14625
33 44 1219
530 661 16060
8 328 6945
95 366 10363
467 541 3674
20 108 11826
100 282 10575
87 281 8121
423 469 4642
58 517 12825
95 600 16661
547 641 9447
122 350 9873
217 258 9175
495 644 14101
142 403 2640
29 295 6008
80 350 7727
332 643 16849
20 220 15807
177 533 8178
134 350 8085
39 291 6820
255 564 8809
74 385 8774
166 460 6581
104 218 8556
134 183 6056
201 317 7382
27 103 7465
71 189 9774
529 539 1204
168 300 5350
329 570 9161
290 582 12158
44 220 12453
53 377 9852
39 99 5766
292 385 2182
365 541 5800
4 483 5638
452 629 7722
91 537 15073
153 242 1988
397 606 7465
46 416 7838
349 514 3769
308 633 9374
110 182 8454
93 505 13522
18 464 6784
429 579 9152
352 491 2822
52 347 9230
417 566 8315
71 372 9404
299 547 6967
634 646 5470
323 525 4206
373 583 11405
425 616 7776
275 504 4492
23 593 12240
24 507 13604
194 602 10156
212 424 6586
230 511 4866
17 401 4761
99 149 9860
9 471 9801
173 408 5077
126 294 9250
225 597 10876
122 589 16732
77 476 12184
43 588 14840
125 161 10004
291 623 8751
569 577 1736
242 535 6138
23 142 9605
358 644 16245
84 362 7521
411 545 5840
102 438 11908
40 172 8571
7 162 11835
46 222 12837
74 273 7768
365 483 8076
27 68 3043
4 592 10801
76 445 9312
389 604 7301
1 136 10591
473 584 6471
58 633 12270
498 655 15124
455 603 5763
63 609 13995
393 416 1084
54 147 9429
87 153 9548
340 465 4268
160 258 3734
152 565 8476
212 239 7062
312 613 6641
45 210 11929
258 601 7200
480 607 5004
314 344 1351
319 517 3599
306 378 1934
327 548 6624
44 126 6260
96 553 16347
34 205 14664
367 440 1110
274 287 622
168 506 6346
51 165 12403
340 581 11278
254 402 1431
154 639 11828
417 546 7012
138 356 4846
203 510 3679
380 659 12994
64 93 2586
163 660 17525
607 639 4398
456 525 2240
392 650 18002
577 655 7905
317 618 7354
434 628 9352
133 581 16518
252 577 10335
0 636 10302
351 601 7213
421 598 8786
456 586 8867
254 579 11263
435 620 7833
266 594 11924
252 449 3680
550 657 10399
473 576 4979
94 207 10458
371 622 9225
79 366 7639
126 189 7460
105 305 11619
266 590 12573
434 471 3677
577 597 2740
173 413 5411
48 591 15111
111 137 2990
340 563 8047
199 428 4962
302 308 2871
368 513 3737
238 455 3932
273 382 1166
216 234 6261
57 555 16261
301 565 8938
166 376 3843
114 255 10920
159 294 4996
95 214 12369
491 625 8094
59 563 15212
43 660 8458
216 458 8193
329 440 992
267 601 7627
261 299 1342
328 336 316
89 461 11691
69 463 10844
76 441 8524
470 607 4550
467 536 3713
626 639 5444
30 448 8141
111 367 11593
285 450 3460
317 604 7543
495 562 5435
96 339 9656
138 389 5484
24 593 12612
189 236 4515
1 501 8528
2 658 6882
238 445 3307
376 563 7922
436 444 2189
337 649 18686
160 328 4660
421 658 13077
190 334 5446
54 132 7418
414 482 7462
182 590 13103
535 657 10939
0 35 6706
284 320 1295
220 493 7393
268 275 327
229 491 6974
3 503 10799
557 617 5402
179 648 15568
563 623 4776
372 610 8758
7 164 12863
40 45 2242
200 498 3461
185 442 4824
3 38 4685
227 258 8621
154 493 856
239 663 14762
545 569 2543
211 440 8520
101 343 10477
243 411 2101
261 438 2293
106 124 3497
319 654 15354
265 605 8868
204 258 6216
303 623 9001
26 385 9461
44 458 10164
282 520 3812
415 470 3500
420 469 4732
298 604 8173
40 238 7624
321 651 17476
305 619 7986
319 532 5556
456 464 3268
150 243 970
42 260 6575
228 638 12829
0 324 3604
244 289 1141
394 437 1768
392 506 4779
335 639 12962
136 336 8648
533 571 4150
236 591 13315
272 483 8109
456 583 9080
437 651 15677
190 474 9930
161 579 8405
516 604 5562
24 477 7348
449 601 4390
538 647 8912
334 536 5367
221 336 8618
296 564 9069
503 581 8072
56 381 10347
67 539 14951
279 571 9848
116 155 12191
393 463 2925
104 605 19306
230 283 8874
493 660 15589
353 514 3940
194 272 5933
481 658 5517
282 291 519
108 562 15790
268 485 8706
369 517 2729
372 609 8579
138 342 4970
257 266 664
499 664 16561
54 516 12483
118 198 8921
65 523 12960
306 359 1507
229 570 8280
108 490 13634
318 481 6844
151 223 7028
338 563 8140
76 369 8357
270 430 1433
550 628 6505
146 147 359
412 523 2580
414 560 5904
341 448 2454
80 304 6465
542 663 17439
156 520 1814
224 306 9904
224 559 8938
285 318 957
381 458 2560
60 240 8987
73 137 3888
99 571 19661
63 65 431
65 456 11303
211 638 12547
119 542 14564
114 251 10486
173 282 5038
98 246 9522
45 360 5920
24 458 10544
17 647 17330
103 607 19634
81 152 7956
177 312 6833
129 477 14406
183 382 3351
221 627 13412
27 220 14478
59 448 10931
294 418 1450
134 250 6525
518 592 9824
35 500 11373
73 510 12813
514 522 556
498 505 1990
21 567 12308
243 645 17246
32 190 11177
489 597 8626
43 345 6982
249 554 8759
325 572 9202
130 391 8396
428 443 1116
275 574 9972
156 386 1857
294 651 18129
24 46 3114
412 575 8564
63 640 16867
149 171 3019
238 457 4572
522 527 1159
241 601 8552
394 468 3614
302 384 2309
169 607 13286
307 659 9797
33 345 8050
26 487 10068
272 650 18737
348 405 700
282 473 5881
297 395 1788
111 248 10269
147 283 1850
26 642 14175
408 437 2468
305 645 16544
383 518 2389
115 187 9126
298 313 1620
256 653 16756
252 657 15124
341 532 5798
398 559 6013
391 636 12363
58 474 11742
52 320 8804
26 640 16310
237 570 10895
54 543 14235
54 82 3685
36 192 10535
72 350 8447
94 538 15575
387 409 1065
45 460 9041
484 507 9563
156 611 8290
28 211 15396
307 565 9467
172 226 6193
26 314 7902
450 628 6633
390 413 1032
173 504 5867
217 235 8464
185 228 5063
223 657 14660
109 504 12512
459 550 3646
387 560 7042
128 483 16396
223 282 9002
375 589 11546
78 628 13461
357 465 4308
146 372 1466
161 609 8718
97 135 3468
112 525 13634
170 224 6000
390 504 4075
165 319 5949
4 578 12009
331 443 1022
390 646 14186
96 211 11108
475 570 3477
586 612 4247
71 446 10860
87 543 14912
64 89 2179
251 421 1376
332 475 6610
136 209 9751
259 432 1861
241 644 17815
504 634 8782
386 450 3204
147 336 1578
131 364 7308
212 547 6363
185 204 3359
83 285 7013
26 102 7737
123 202 9976
441 587 9868
155 174 5348
237 609 10203
4 645 11649
321 534 5335
147 543 7223
32 496 10504
424 549 6362
115 481 17618
183 554 7495
163 642 12459
59 432 11099
551 630 5937
255 265 698
100 415 11889
28 576 15211
388 413 1429
44 485 10740
80 456 9927
101 433 11284
406 547 5439
71 319 9242
178 583 12627
230 462 8377
191 499 3600
3 264 7528
141 462 5846
95 391 10691
67 279 9150
203 518 4511
38 491 10065
6 185 11258
81 568 16223
241 354 1796
52 241 9042
61 200 14424
62 126 5753
180 375 4259
5 358 8287
183 305 4892
105 311 13377
440 601 5917
226 227 152
439 470 3649
93 347 10025
28 230 17028
536 634 5844
556 582 4077
7 322 7027
226 369 8994
156 287 3848
268 642 16774
207 353 6954
33 320 7738
190 644 14683
270 447 2415
89 478 10179
73 380 8542
154 615 7736
342 368 748
401 559 6360
22 53 1713
52 124 8601
393 461 2420
22 507 14542
69 602 14572
226 316 10837
152 467 6478
101 176 7461
141 271 2242
306 654 15906
153 201 4116
438 564 7057
187 419 4446
338 484 8498
468 604 3310
56 472 13183
95 646 14476
398 413 596
434 594 10503
143 448 4513
381 516 2778
73 324 8366
350 513 4068
280 307 2069
153 443 2427
227 431 8238
550 556 1045
269 458 3249
413 415 216
155 278 3186
173 225 6394
90 107 6440
139 206 5135
429 629 8748
55 423 10243
59 557 16861
50 518 10923
333 551 7059
459 534 2682
142 212 6987
510 535 1275
426 654 16436
104 297 10775
317 586 11390
515 581 7564
62 524 13559
404 559 6184
89 299 8445
203 644 11750
315 462 2148
149 389 1994
289 383 1702
559 638 7840
463 628 5603
120 587 16595
375 438 2218
218 593 12631
408 568 8124
71 267 8572
454 484 7765
82 84 1635
107 314 15048
137 273 9320
282 508 5706
102 389 10816
236 542 7692
151 615 8870
197 432 4218
399 420 977
31 81 4744
184 267 4432
351 664 14101
296 635 11818
252 615 8875
257 633 9859
116 527 14770
78 648 14065
390 654 15648
261 379 816
78 221 11000
280 359 618
46 290 5476
217 623 17733
273 357 240
393 417 734
137 291 8973
40 514 12098
229 281 9258
191 586 10713
127 589 17615
38 305 6327
42 328 6473
346 510 4685
159 254 4264
208 280 7349
145 152 1789
348 409 804
517 526 1312
360 634 10056
164 534 4131
273 316 1560
201 465 7099
225 277 9312
106 471 16544
560 611 3105
60 622 12291
499 532 3683
4 631 6989
265 434 2578
74 552 15260
11 417 6678
198 295 7032
175 244 4112
124 284 8649
39 385 8847
172 534 8560
529 606 3695
576 577 564
27 43 2012
526 532 1649
266 300 1427
302 328 1196
340 631 9101
9 120 10274
163 604 6868
354 624 8973
24 215 16283
480 624 2334
151 157 1991
36 582 15755
222 325 9275
521 522 426
309 310 2658
280 552 7721
209 216 3670
61 184 11998
35 345 8418
36 432 8502
374 662 16547
508 524 2035
100 116 1332
282 595 10940
125 446 11310
353 485 8314
121 164 9960
60 268 9070
268 656 15213
60 637 12393
326 575 9813
89 260 8743
16 484 9589
428 458 1450
328 498 3226
82 427 9365
291 472 5489
155 610 7943
244 587 11407
63 600 14069
98 354 10780
345 627 9099
162 384 3090
572 582 2259
411 484 8098
444 628 8418
46 206 10427
234 269 2696
66 610 13975
95 97 663
30 447 7980
103 618 17417
347 501 2937
466 572 5209
332 491 2924
161 534 4637
104 606 19318
248 296 1342
469 660 12768
371 487 1676
172 352 4722
44 50 977
232 340 9338
441 611 7879
296 519 4126
147 552 8001
398 488 1572
195 264 5682
102 421 10708
90 599 16628
521 616 5632
97 506 13609
60 444 10429
127 637 16726
32 393 8082
245 517 3906
550 571 3736
263 648 19516
38 619 9938
568 649 9941
70 638 14415
77 238 6416
11 559 10411
236 596 12400
307 360 2607
373 383 575
41 265 6163
328 414 1466
35 219 13336
20 308 5258
115 145 10026
133 372 7743
263 400 1309
295 475 6860
420 585 12177
162 638 13690
1 99 11283
28 290 8205
223 503 5452
100 385 10892
27 472 11825
108 254 12013
197 383 4612
194 606 9958
65 66 405
301 483 7282
93 452 11777
117 262 10128
403 480 7241
138 424 5270
51 356 7642
138 481 12318
417 665 15146
343 577 9808
281 446 2015
285 552 8124
324 421 1607
402 589 10706
249 342 1477
13 499 8880
428 464 4454
106 639 14007
228 386 7884
103 571 18762
328 412 1486
360 515 3975
199 322 6768
170 534 7628
293 383 1902
236 321 2246
385 619 8441
62 308 6240
47 489 8843
469 637 9210
144 457 4564
87 423 9196
37 543 12403
21 392 9227
478 529 7828
11 429 7553
380 494 2208
